	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000174292.12|TNK1|protein_coding	7.119444307178676	-0.5834108089705522	0.0638060601070249	-9.14350154189069	6.046223525362296e-20	1.154042462812512e-18
ENSG00000178741.12|COX5A|protein_coding	64.5217925584061	0.4259406269243264	0.04659322090655491	9.141686679668961	6.14857552590813e-20	1.1725046631885008e-18
ENSG00000135916.16|ITM2C|protein_coding	25.741518221234394	0.8192250285156744	0.08964304267781521	9.138746343763	6.318047086721538e-20	1.2037207991639581e-18
ENSG00000103528.17|SYT17|protein_coding	2.2508192607248065	-1.1989567532393897	0.1312238464010111	-9.136729231175407	6.43696882719361e-20	1.225257911097684e-18
ENSG00000175354.20|PTPN2|protein_coding	4.028269356988982	0.4974726024836463	0.05445148925543755	9.136069725291645	6.476328820560058e-20	1.231625197143552e-18
ENSG00000106780.9|MEGF9|protein_coding	15.788995648562242	-0.7168254983433325	0.07849263882239373	-9.132391382143522	6.700259266585858e-20	1.2730492606513131e-18
ENSG00000198053.12|SIRPA|protein_coding	13.413746746946615	0.6761127525246436	0.0740431433994515	9.131335076863472	6.76596778353005e-20	1.2843630829883136e-18
ENSG00000167670.16|CHAF1A|protein_coding	6.074184794205367	0.5316599393221609	0.05825282442309117	9.126766720540562	7.057558284701265e-20	1.3384957900639533e-18
ENSG00000134744.14|TUT4|protein_coding	1.7396845934391532	0.7269964131258961	0.07968371154620159	9.123525988173565	7.2719056404051e-20	1.3778939023905773e-18
ENSG00000163364.10|LINC01116|lncRNA	6.4128561104321005	-1.0011139502723614	0.10973223799321666	-9.123243711973206	7.290877673748219e-20	1.3802339995815998e-18
ENSG00000197375.13|SLC22A5|protein_coding	3.028793204766424	-0.7094680304976944	0.07777044888482512	-9.122591429919451	7.334905473590805e-20	1.3873088456084679e-18
ENSG00000255302.5|EID1|protein_coding	81.46710411697502	-0.4495854802129296	0.049286039595463675	-9.121964026793295	7.377501900676955e-20	1.3941003818296443e-18
ENSG00000013573.17|DDX11|protein_coding	3.0350197105118975	0.6148450399344968	0.06742850811775195	9.118473136922722	7.619012998203495e-20	1.4384337674053936e-18
ENSG00000114383.10|TUSC2|protein_coding	14.19073992722773	-0.3853005880374891	0.04226024110211376	-9.117330568618486	7.699744310082177e-20	1.4510467509497542e-18
ENSG00000112996.11|MRPS30|protein_coding	23.7711991975973	-1.0170324184698691	0.11154926789742776	-9.117338353175523	7.699191420353701e-20	1.4510467509497542e-18
ENSG00000204536.14|CCHCR1|protein_coding	5.918181521025423	0.6006218655521525	0.06587964878449572	9.11695609545363	7.726387260317389e-20	1.4547523908472932e-18
ENSG00000164032.12|H2AZ1|protein_coding	70.80397632944963	0.49520308468336377	0.0543747358425546	9.107227410120295	8.451411217695123e-20	1.589826389985735e-18
ENSG00000102178.13|UBL4A|protein_coding	25.148939976677468	0.36185441720746286	0.03973353540013675	9.107027944113362	8.466958905462506e-20	1.591314918544229e-18
ENSG00000147324.11|MFHAS1|protein_coding	3.5011130134477657	0.5880986052755213	0.0646011029001985	9.103538157608051	8.743595002239673e-20	1.6418265822674012e-18
ENSG00000005194.15|CIAPIN1|protein_coding	13.51454443192167	0.3827017191433383	0.04204302304375718	9.10262134920777	8.817740259526892e-20	1.6542588679506661e-18
ENSG00000100647.8|SUSD6|protein_coding	21.192104789012202	-0.43403912997257144	0.04768494386908657	-9.102225875827285	8.849914991712602e-20	1.6588019619808074e-18
ENSG00000141385.10|AFG3L2|protein_coding	7.9742454588581415	0.4257559803493882	0.046806422249905034	9.096101771595073	9.3632248507253e-20	1.7534384147679017e-18
ENSG00000198373.13|WWP2|protein_coding	7.923448869697112	0.5411235993720525	0.05952964025628915	9.089986047998739	9.905176680003714e-20	1.8532638917532984e-18
ENSG00000272933.1|AL391121.1|lncRNA	1.6813618113211524	-1.0140886622104144	0.11156488694212877	-9.08967588284695	9.933473430335436e-20	1.8568913606141837e-18
ENSG00000144681.10|STAC|protein_coding	0.7627682088110581	2.139989595670915	0.23543828073180362	9.089386776947524	9.959920851866423e-20	1.8601669383105005e-18
ENSG00000179066.8|AC020907.1|lncRNA	0.5699534305226585	2.813094367912719	0.30952946332773873	9.088292719113893	1.0060636800164582e-19	1.8772950118695646e-18
ENSG00000073910.22|FRY|protein_coding	2.417846457239925	-0.8826043520435235	0.09715393163153725	-9.084597372660731	1.0408319207931418e-19	1.9404346802407383e-18
ENSG00000188959.9|C9orf152|protein_coding	11.004033440536658	-0.9642472321400829	0.10615241172338065	-9.083611163284594	1.050309860330917e-19	1.9563546397566846e-18
ENSG00000259793.1|AC013726.1|lncRNA	0.9118019307333063	-2.149792757847841	0.23671103964500292	-9.081928587157993	1.0666775091259024e-19	1.9850677966706415e-18
ENSG00000165891.16|E2F7|protein_coding	0.9713509007927751	1.047225932986768	0.11532226549823733	9.080865073733523	1.0771528398318165e-19	2.0027740089754285e-18
ENSG00000113583.8|C5orf15|protein_coding	40.502294346479204	-0.3436910001991932	0.037852627160617935	-9.07971324528753	1.0886127507670368e-19	2.0222776795220455e-18
ENSG00000134779.15|TPGS2|protein_coding	7.337548599003189	0.44429992306699767	0.048937056468074516	9.079007916155508	1.0956896941840132e-19	2.033611780576793e-18
ENSG00000109534.17|GAR1|protein_coding	11.957261815142674	0.3911047143137746	0.04312328662906677	9.069455157208607	1.1961362392639383e-19	2.2180665155674616e-18
ENSG00000113328.19|CCNG1|protein_coding	30.47325506172573	-0.4455298481159351	0.049129063940257504	-9.068559674935258	1.2060061175291214e-19	2.2343809340141756e-18
ENSG00000100749.8|VRK1|protein_coding	6.760321724535898	0.44903606837166254	0.04952373054263584	9.067088917808395	1.2223915277900721e-19	2.2627270527289942e-18
ENSG00000224577.3|LINC01117|lncRNA	1.2479916040772685	-1.4941860635784092	0.16484187819099264	-9.064359615262228	1.2533831982482464e-19	2.3180360249412778e-18
ENSG00000094755.17|GABRP|protein_coding	37.84492239199162	2.1818552457307256	0.24077897972121762	9.061651678468587	1.284899393274223e-19	2.374216139540304e-18
ENSG00000125434.11|SLC25A35|protein_coding	4.348939643066916	-0.7133419247976825	0.07873413351597096	-9.060135584688735	1.30288503261976e-19	2.405317337014496e-18
ENSG00000140463.14|BBS4|protein_coding	6.238989301713261	-0.5263442289046306	0.0581083451983285	-9.057980004561738	1.3288860829287286e-19	2.451148020042787e-18
ENSG00000123416.15|TUBA1B|protein_coding	33.63038634430494	0.4036904302969236	0.04456989789389383	9.057468142690766	1.3351352183925443e-19	2.4604972022065253e-18
ENSG00000132341.12|RAN|protein_coding	57.884146533794016	0.34172215120036453	0.037738533806761204	9.054992781387334	1.365768203523514e-19	2.5147267372827385e-18
ENSG00000105810.10|CDK6|protein_coding	3.2158379483817288	0.985591845155196	0.10887509330930781	9.052500578393875	1.3973111170443482e-19	2.570534475953694e-18
ENSG00000128059.8|PPAT|protein_coding	4.952578398054355	0.5045950993608483	0.05576370947002712	9.048807982045512	1.4453749394988206e-19	2.6566093354474352e-18
ENSG00000146757.14|ZNF92|protein_coding	11.792027013181233	-0.8342054726548886	0.09219104191018379	-9.048660860863304	1.4473233803887163e-19	2.657846803298856e-18
ENSG00000156966.7|B3GNT7|protein_coding	2.5577919085683725	1.2113695494307153	0.13389705882561606	9.047021346513446	1.4692131682858827e-19	2.6956699002273462e-18
ENSG00000152700.14|SAR1B|protein_coding	8.211339312483346	-0.4403337703927187	0.0486848278817169	-9.044578969500304	1.5024303414149e-19	2.754191346183884e-18
ENSG00000051341.14|POLQ|protein_coding	0.9491829231205435	0.946799337421725	0.1046952105303325	9.043387301345714	1.5189057495643614e-19	2.7819466202258334e-18
ENSG00000220205.9|VAMP2|protein_coding	20.475177601344534	-0.5222975304627977	0.057776748500474054	-9.039925991309675	1.5677792536123872e-19	2.8689396824445117e-18
ENSG00000114388.14|NPRL2|protein_coding	7.970086479861418	-0.4436379560376744	0.04907786218857491	-9.039471897391472	1.57430526779514e-19	2.8783547979521148e-18
ENSG00000161800.13|RACGAP1|protein_coding	12.040382379386912	0.5923608297984146	0.06554524066479432	9.037434660249614	1.6039153547733555e-19	2.9299218001350613e-18
ENSG00000001617.12|SEMA3F|protein_coding	24.669171704924025	-0.6075805732700768	0.06726555587163566	-9.032566004948151	1.6769261510300695e-19	3.0606104873835153e-18
ENSG00000227500.10|SCAMP4|protein_coding	15.813679381464883	-0.3954160864600322	0.043786152668021376	-9.030619553583637	1.7070257536428945e-19	3.1128204534714655e-18
ENSG00000133773.12|CCDC59|protein_coding	6.8721889274933465	0.400001290187116	0.04429565602358489	9.030259986986948	1.712644163919183e-19	3.1203358661335253e-18
ENSG00000127415.13|IDUA|protein_coding	3.849576929436508	-0.7741328449105788	0.08573046691894386	-9.029845196603247	1.7191481751595167e-19	3.1294502545720358e-18
ENSG00000099330.9|OCEL1|protein_coding	12.156181357019461	-0.5742607582357402	0.06360246210543145	-9.028907674734498	1.7339388035036597e-19	3.1536201118173453e-18
ENSG00000148218.16|ALAD|protein_coding	14.70840818625552	-0.44101664774572236	0.04887295674607896	-9.023735765303474	1.8178211479967764e-19	3.30329958044436e-18
ENSG00000179134.15|SAMD4B|protein_coding	16.2162153185223	0.330995573725244	0.03668194675418514	9.023391695738718	1.8235416879172993e-19	3.310808310214309e-18
ENSG00000264522.6|OTUD7B|protein_coding	7.528527289923532	-0.48528017523163924	0.053781262722697336	-9.023220182348679	1.8263999293116798e-19	3.313111725556427e-18
ENSG00000182253.15|SYNM|protein_coding	9.740515786097733	1.3964186653890012	0.15481885602991638	9.019693732391127	1.8861586980631523e-19	3.41853962988959e-18
ENSG00000280798.1|LINC00294|lncRNA	2.8373843929343656	0.5734235562297624	0.06358062852807149	9.018840635974367	1.900902973117111e-19	3.4422693891120713e-18
ENSG00000287262.1|AC021148.2|lncRNA	3.2207408311382997	-1.8756946826631118	0.2080512534255379	-9.015541371561254	1.95900465302677e-19	3.54440399158307e-18
ENSG00000184898.7|RBM43|protein_coding	3.8545460272446586	-0.6083268676344368	0.06751112759367411	-9.010764437171655	2.0462512068744972e-19	3.6990471730169245e-18
ENSG00000118513.19|MYB|protein_coding	17.05877296283521	-0.848540136985478	0.09418281993568829	-9.00950022058051	2.069976485698068e-19	3.738693231490887e-18
ENSG00000158315.11|RHBDL2|protein_coding	1.631318685166661	0.8624041262035325	0.09573374511543313	9.008360898904238	2.0915906293510052e-19	3.774460908014112e-18
ENSG00000149636.16|DSN1|protein_coding	11.809350832818405	0.4868536811149213	0.05405081917217712	9.007332147253214	2.1112986468867027e-19	3.806729904589926e-18
ENSG00000251615.3|AC104825.1|lncRNA	4.690924113008442	-0.7555042222976927	0.0838931553668377	-9.005552586431115	2.145824228203903e-19	3.865636507212961e-18
ENSG00000108671.11|PSMD11|protein_coding	17.5202321024603	0.478962330911031	0.0531952810537417	9.003849992392158	2.1793785417140465e-19	3.922693173138676e-18
ENSG00000100216.6|TOMM22|protein_coding	34.13757453459423	0.3471012702035107	0.03855485542635491	9.002790086102696	2.200528200984096e-19	3.9573433384910704e-18
ENSG00000110104.13|CCDC86|protein_coding	4.9896590304415005	0.4999664481232973	0.055537581572140386	9.00230859843739	2.2102028038648397e-19	3.97131526215128e-18
ENSG00000275385.2|CCL18|protein_coding	6.293325883423278	1.66783181520549	0.18527622262874	9.001866464794693	2.219123669794101e-19	3.983909961198833e-18
ENSG00000155438.12|NIFK|protein_coding	12.653077131007146	0.34872556973909946	0.03875659596604035	8.997837943370024	2.302062974962539e-19	4.129251169289518e-18
ENSG00000119772.17|DNMT3A|protein_coding	4.484843385971203	0.4682096428524177	0.0520387632209557	8.997324568695214	2.3128499859360004e-19	4.145032868174038e-18
ENSG00000276600.5|RAB7B|protein_coding	2.999700878450254	0.9340550957741259	0.10388550876973962	8.991197201954725	2.445518156151499e-19	4.379032210366469e-18
ENSG00000254615.3|AC027031.2|lncRNA	0.8285701427678569	1.7537022942788798	0.1950884074326209	8.989269620669637	2.488787975278268e-19	4.452687362122312e-18
ENSG00000284024.4|AC069544.2|protein_coding	5.034233696106252	0.43694734435015714	0.04865991588549521	8.97961569391871	2.717141456997283e-19	4.857065127632451e-18
ENSG00000232415.1|ELN-AS1|lncRNA	1.2726444744725083	-1.697380298281165	0.18907135102129927	-8.977458981027494	2.7709192029103136e-19	4.948951923415567e-18
ENSG00000143952.20|VPS54|protein_coding	8.677847112684887	0.366026355568592	0.04077994490976138	8.975646151031883	2.816934665505534e-19	5.026829557631151e-18
ENSG00000196208.14|GREB1|protein_coding	9.770639370693614	-1.2047611817353803	0.13428425539641461	-8.971723290856833	2.919109835713514e-19	5.2047054153786805e-18
ENSG00000144554.12|FANCD2|protein_coding	2.670570538078204	0.6129465295519492	0.06832398383828897	8.971176666200956	2.933634906068398e-19	5.226132679246463e-18
ENSG00000100814.18|CCNB1IP1|protein_coding	8.673906530692927	0.5148527043109832	0.05740828724236084	8.968264497030315	3.0122299039896273e-19	5.361563440551307e-18
ENSG00000102081.15|FMR1|protein_coding	7.3602769682586064	0.3738927016226123	0.041697930536205866	8.96669683158413	3.055396473843958e-19	5.4337567153864855e-18
ENSG00000134452.20|FBH1|protein_coding	10.135760950332903	0.3368594136903347	0.03757508930576847	8.964966415625273	3.103754334438003e-19	5.51505128667445e-18
ENSG00000109255.11|NMU|protein_coding	1.8128640874629696	1.7416108325233683	0.1942810560901035	8.96438833292962	3.1200772169494867e-19	5.539333001096947e-18
ENSG00000146233.8|CYP39A1|protein_coding	1.4383074148543444	1.54152246548416	0.17198847955364413	8.962940247421344	3.1613389676818838e-19	5.6078117534802975e-18
ENSG00000120334.15|CENPL|protein_coding	2.6384558928755344	0.5873396698037482	0.06553195074623498	8.962645901968555	3.1697917415742325e-19	5.6180245977578e-18
ENSG00000140104.14|CLBA1|protein_coding	4.465670314889951	-0.6121974320927708	0.06831483048251857	-8.961413323706175	3.20543112022278e-19	5.676363707629856e-18
ENSG00000101986.12|ABCD1|protein_coding	7.042921101421548	0.6497908876826385	0.07251480564196507	8.960802996437982	3.223224686669054e-19	5.703028195606375e-18
ENSG00000154451.14|GBP5|protein_coding	3.4547309725636497	1.3513039064034316	0.15081432909664352	8.96004984736895	3.245316660182454e-19	5.737246407818735e-18
ENSG00000164985.15|PSIP1|protein_coding	9.850183100512924	0.5954465471418817	0.06646299690510647	8.959068577543071	3.274324616513748e-19	5.783622710338648e-18
ENSG00000164081.13|TEX264|protein_coding	12.387006887710744	-0.49919018692302697	0.05574123398791215	-8.955492213022763	3.382232549056902e-19	5.969167910244962e-18
ENSG00000105792.19|CFAP69|protein_coding	0.8860029910723672	-1.6124522902855039	0.18005554296649753	-8.955304922690042	3.387979379587011e-19	5.974251625104236e-18
ENSG00000104883.8|PEX11G|protein_coding	4.1401387816523645	-0.7996256407663554	0.08929759729191739	-8.95461540977802	3.409219701203589e-19	6.006624364512799e-18
ENSG00000214193.11|SH3D21|protein_coding	2.641433697189795	-0.9580728905419608	0.1071030212375144	-8.945339538249941	3.70808027628127e-19	6.5276619255515645e-18
ENSG00000163032.12|VSNL1|protein_coding	1.8880529159158972	1.327039810239059	0.14837160311451206	8.944028253269327	3.752365613537765e-19	6.600046960587985e-18
ENSG00000134970.14|TMED7|protein_coding	27.857256384632148	-0.4320530536451439	0.04837315293165568	-8.931670305956134	4.196244532179382e-19	7.368350866403948e-18
ENSG00000244731.8|C4A|protein_coding	10.925004677045285	-1.2085041627093076	0.13530547186597947	-8.9316725040236	4.1961611423025516e-19	7.368350866403948e-18
ENSG00000229320.3|KRT8P12|transcribed_processed_pseudogene	3.712361403421297	0.5397963619052648	0.060465844158931525	8.92729390309075	4.365564469124828e-19	7.659213824071447e-18
ENSG00000111846.19|GCNT2|protein_coding	2.8548873278594704	0.9189665357213246	0.10296177014606851	8.925317954592435	4.444207418634159e-19	7.79063206279157e-18
ENSG00000137497.18|NUMA1|protein_coding	19.932964983134642	-0.45426212826041884	0.0509105919314988	-8.922743009384716	4.5487940119775e-19	7.967270049718239e-18
ENSG00000225492.6|GBP1P1|transcribed_unprocessed_pseudogene	1.973010724022216	1.342151039835602	0.15043811499857124	8.921615641410748	4.595346167533891e-19	8.042048712838698e-18
ENSG00000171962.18|DRC3|protein_coding	1.0494093864026846	-1.3935043890745782	0.15628008299278123	-8.91671134535388	4.80339586710981e-19	8.399092286759208e-18
ENSG00000088247.17|KHSRP|protein_coding	38.53441261003267	0.32366741968320056	0.036299914541944686	8.916478833833112	4.8134871915832685e-19	8.409682609737642e-18
ENSG00000130347.13|RTN4IP1|protein_coding	2.97900026789319	0.7042532107369581	0.07899538303844837	8.91511862654285	4.872943104230358e-19	8.506428234629258e-18
ENSG00000143499.14|SMYD2|protein_coding	10.49261402276004	0.5001974146507849	0.05611140514565721	8.914362656795776	4.906300283112157e-19	8.55749094568257e-18
ENSG00000135372.9|NAT10|protein_coding	17.59419632205172	0.3804777921104288	0.042685561461050577	8.913500937725852	4.944598825290381e-19	8.617079708656138e-18
ENSG00000126953.8|TIMM8A|protein_coding	2.745481316661373	0.5732038739316666	0.06431279520482586	8.912750131697821	4.978208565510497e-19	8.668404438674627e-18
ENSG00000124831.19|LRRFIP1|protein_coding	14.167680658450424	-0.36990737908035737	0.0415106322226108	-8.911147801764129	5.050693257127935e-19	8.779949921461014e-18
ENSG00000090339.9|ICAM1|protein_coding	11.788640938360624	0.768518193684051	0.08624170678929653	8.911212710129618	5.047736834737135e-19	8.779949921461014e-18
ENSG00000181031.16|RPH3AL|protein_coding	1.9502971683484611	-0.9729788959319966	0.1092586617527869	-8.905279273267123	5.3251812606641415e-19	9.24939608466856e-18
